id;comment;label
207483_2;I was in too much of a hurry, sorry hold on a sec.;negative
207483_3;I'll get it right this time :);neutral
291221_1;Sorry, I see that you say the same, Mike :);negative
715787_1;Sorry for the huge delay Fabio.;negative
715787_2;I think it's a borderline class - architectually good for Lang, but the Math guys are going to have a better idea about the complexities to be found.;neutral
715787_3;Will nudge to see what people think.;neutral
779994_1;yup sorry just fixed.;negative
682123_1;I screwed up the encoding of the stopwords file (sorry).;negative
682123_2;"So I also changed a test to test a non-ascii stopword :) ";negative
739590_1;"> now this is really kewl ;)   Very 'kewl'.";neutral
739590_3;I was somehow under the impression you were writing an Eclipse plugin.;neutral
739590_4;Sorry about the confusion before;negative
699803_2;Sorry.;negative
436817_1;Sorry folks, the full fix was committed in rather a messy manner due to some platform specific issues.;negative
436817_2;The full list of commits is:  http://svn.apache.org/r1477236  http://svn.apache.org/r1477366 http://svn.apache.org/r1477698 http://svn.apache.org/r1477771 http://svn.apache.org/r1477784;neutral
1550967_1;Sorry, didn't look at the code until commit...  Can you test making it hash to a Long or a 8-byte ByteBuffer?;negative
1550967_2;16-byte BigInteger is overkill, all we need is a reasonable distribution (now that Tokens don't need to be unique) and 64 or even 32 bits is plenty for that.;neutral
1449165_1;Sorry - the above comes across as terse.;negative
1449165_2;I really don't know how to solve this problem.;negative
1449165_3;If you know of a way, please describe it.;negative
675155_1;just uploaded.;neutral
675155_2;Sorry.;negative
512827_1;Ha sorry Varun, thanks for the reminder, I will have a look at it soon...;negative
607213_1;Sorry.;negative
607213_2;MAPREDUCE-1813 has fixed the NPE problem.;neutral
607213_3;They met the same bug with us.;neutral
1542934_1;You're right, looks like this is already the desired behavior.;neutral
1542934_2;Sorry for the wild goose chase!;negative
1419582_1;Sorry, db name is TPCDB, user name TPC, pwd whatever...;negative
1090626_1;"Sorry, my code base is a little old, looks like HADOOP-9147 add some new test in TestFileStatus. ";negative
585645_1;I'm sorry.;negative
585645_2;Did you forget to commit {{InvertibleRealLinearOperator}} ?;neutral
370131_1;"Sorry; I hit close by accident.";negative
212072_1;Sorry I've been MIA on this issue.;negative
212072_2;I haven't had any time to try re-upgrading after having to back out 2.0.8, but I will be sure to let you know how it works out as soon as I get the opportunity.;negative
487707_1;Sorry for that.;negative
487707_2;Here is the new file.;neutral
333000_1;Sorry, missed that select-box.;negative
1454412_1;1;neutral
1454412_2;Sorry for letting you guys wait.;negative
1526927_1;[~shazron]Sorry, that was weird.;negative
1061188_1;Missed 2 new files - sorry !;negative
840468_1;Sorry, no longer working on this;negative
304824_1;"Sorry, patch is attached ";negative
1269025_1;On 2008-10-20 11:43:52.354 woflexair commented: Joan,  sorry for the noise in the bugbase but it's not a bug.;negative
1269025_2;The background image is a 2000x2000 gif image with transparency, and then the bitmap is very big.;neutral
1269025_3;2000*2000*4 = 16 Megas.;neutral
1269025_4;"I change the way to draw the bacground with code like this one :  				ui = new UIComponent(); 				bmpBackgroundClass = new backgroundClass().bitmapData; 				bmpd = new BitmapData(bmpBackgroundClass.width, bmpBackgroundClass.height,true,null); 			 	bmpd.draw(bmpBackgroundClass); 				ui.graphics.beginBitmapFill(bmpd); 				ui.graphics.drawRect(0,0, this.width, this.height); 				ui.graphics.endFill(); 				addChildAt(ui, 0 );  wtih a gif image of 4x4 pixels i'm able to achieve the same goal, without eating 16Mg in memory.";neutral
1269025_5;Sorry once again for the wrong report, Stephane;negative
812577_1;Sorry, I forgot to change the priority of this one.;negative
812577_2;"It's not a major one, but it would be a ""nice to have"" especially with the popularity of web services growing like it is.";neutral
863532_1;sorry.;negative
635900_1;Sorry, that should have said fixed via HADOOP-4980, not 6980.;negative
1523967_1;Sorry about the report.;negative
1523967_2;Turns out that upgrading git (from 1.6.4 to 1.8.1) fixed this.;neutral
694244_2;In the 1410e patch here are test cases that have not made into the bulkpostings branch.;neutral
694244_3;I'll try and revive these first.;neutral
694244_4;Ugh, sorry :(  Thanks!;negative
851389_1;Sorry about that.;negative
851389_2;Uploaded new patch with no compilation errors.;neutral
318545_1;Sorry I didn't use your patch, but I think you'll like the end result.;negative
1345968_1;Some file were missing in the last patch, sorry.;negative
649301_1;Trove's licensing won't be changing.;neutral
649301_2;The biggest problem is that we've had too many committers over the years and we'd have to get all of their permission to change it.;negative
649301_3;So, sorry I can't be more obliging.;negative
527771_1;Last try.;negative
527771_2;Sorry.;negative
1532587_1;sorry.. redeploy patch;negative
813461_1;Since the change is already included in HIVE-5741 I will mark this one resolved.;neutral
813461_2;Sorry for the trouble Vikram!;negative
738597_2;"Sorry for the misspelling ;)";negative
1455377_1;(sorry if that was confusing);negative
851995_2;sorry for your time.;negative
1361627_2;I must have looked at this before my morning coffee..;negative
1361627_3;"Sorry ;-) +1 ";negative
1742310_1;Wow, that was some bad copy/paste work.;negative
1742310_2;sorry.;negative
1742310_3;"Redoing the before/after code below:  Before:        if (!msg.isPersistent() || connection.isUseAsyncSend() || txid!=null)) {             this.connection.asyncSendPacket(msg);         } else {             this.connection.syncSendPacket(msg);         }  After:       if(!msg.isResponseRequired() && (!msg.isPersistent() || connection.isUseAsyncSend() || txid!=null)) {             this.connection.asyncSendPacket(msg);         } else {             this.connection.syncSendPacket(msg);         } ";neutral
733939_1;sorry....;negative
791971_1;Here is a url with a frame.;neutral
791971_2;Sorry about that...  http://bit.ly/12UiaS;negative
1678072_1;Sorry, Thiru, I hope you haven't already started working on this!;negative
382450_1;huh ... i thought i did resolve this.;negative
382450_2;sorry.;negative
700306_1;Sorry, misunderstood the issue!;negative
769521_1;Sorry for the delay.;negative
791723_2;sorry for delay;negative
959759_1;[~lhofhansl] Yea....;neutral
959759_2;Sorry for the delay, was away.;negative
621372_1;Sorry.;negative
621372_2;This was my bad.;negative
497832_1;Sorry, it seems I forgot a few references to 2.0.2 in ./deps/cxf-all I'm attaching a new patch to fix these references.;negative
299570_1;Thanks Jukka for fixing this :) (sorry);negative
654766_1;Stroooong ++++++1  I wanted to do that long time, but some tests were made me afraid.;negative
773392_1;"Sorry, that should be  FileChannel inputChannel = input.getChannel(); FileChannel outputChannel = output.getChannel();  in the try block. ";negative
1331386_1;Sorry [~svenkat], I just committed this.;negative
1331386_2;[~shwethags], Can you please fix this right away ?;neutral
1580837_1;No sorry.;negative
1580837_2;Didn't got the time to try it yet.;negative
527106_1;Thanks Rashko,  I have committed your patch in trunk revision 664697.;neutral
527106_2;Sorry to have not spotted this one, and thanks for your care.;negative
813077_1;"Sorry I missed the ""overwrite"" keyword.";negative
813077_2;This might be a bug indeed.;negative
813077_3;I'll take a closer look.;neutral
1731113_1;Killed it with fire.;neutral
1731113_2;Sorry everyone.;negative
388021_1;sorry, last patch was missing new files;negative
1408905_1;sorry for misleading attachment name.;negative
476772_1;Sorry Avdhesh, I forgot to add these two files to the patch, here is the new patch containing the missing files;negative
836900_1;Hey Vikram-- sorry about that, I haven't paid much attention to this issue.;negative
387427_1;Sorry, should ask first.;negative
387427_2;Mike, I can take this one if you want...;neutral
291546_1;Thanks to Mathias Werlitz - sorry for the delay.;negative
635659_1;Sorry.;negative
635659_2;The problems I was talking about are mostly fixed by [HADOOP-3575] and [HADOOP-3480].;negative
635659_3;I opened [HADOOP-3607] to fix a wrong URL, but appart from that I don't there's still references to the old structure.;negative
177821_1;no, sorry - priorities have been shifted around...;negative
363587_1;Um sorry, i thought this ticket was about something else - patch attached, David would you give a try?;negative
789463_1;Sorry for the noise.;negative
789463_2;Thanks!;neutral
338427_1;Sorry about that.;negative
1075529_1;As expected, thanks.;neutral
1075529_2;Sorry I missed some of this the first time.;negative
789141_1;Sorry , fixed.;negative
775360_1;Sorry Gav DONE Committed @revision 2487.;negative
585744_1;Sorry, but look at mapSubtract and further down in the source you will find plenty.;negative
585744_3;"Sorry ;-)  ";negative
1689223_1;Thanks for the report, and sorry its taken so long to fix it.;negative
399400_1;well sorry, i didn't upload the right files;negative
329296_1;Whoops, sorry.;negative
1615864_1;I'll look into it.;neutral
1615864_2;Sorry about the trouble.;negative
1685941_1;Committed Ron's patch.;neutral
1685941_2;Sorry, in rushing to commit I forgot to add author during the commit.;negative
1120402_1;Actually that's what this change did, sorry for the noise.;negative
807676_1;Sorry for the noise..;negative
807676_2;Completely missed issue 614..;negative
533397_1;"Sorry typo:  ""our part"" in place of  ""one part"" above.";negative
1475257_1;Sorry, I thought issue (and provided patch) were about cocoon-servlet-service-impl, used by either C2.2 and C3 but only now I see that instead they are related to cocoon-servlet-service-components (C2.2 only).;negative
1433700_1;I'm sorry Mark,  I came back here to remove my comment as after building the app from scratch I have found that by default it used  WhenExhaustedAction = GROW and not BLOCK!;negative
1433700_2;Sorry  about that, tiredness.;negative
1433700_3;It works fine now!;positive
1169249_1;Sorry about the error guys.;negative
485632_1;Yes, sorry.;negative
485632_2;"It was meant to be ""super.initialize(context); line in its initialize(UimaContext)"" :) ";neutral
1204886_1;sorry, this bug is *not* fixed.;negative
1204886_2;The patch in FOP-1099 fixes it, though.;neutral
741751_1;Sorry.;negative
741751_2;I just saw that you commited Code that you did not write about here....;neutral
